,time,x,y,MV_x,MV_y
911,40.37,1.5989654541015625,2.739909362792969,2.379165938377396,-0.9083541013092424
912,40.4,1.596240234375,2.8410568237304688,2.0977788643840247,-0.45634971672845215
913,40.44,1.54774169921875,2.9615264892578126,2.369096753093985,0.11367809275724529
914,40.47,1.5421173095703125,3.0849098205566405,2.5375068810791586,-0.3995784111252906
915,40.5,1.5024154663085938,3.194843292236328,2.3976015641002526,0.052557021848039884
916,40.53,1.4288497924804688,3.345986175537109,2.8589352822427387,0.4541281041061049
917,40.56,1.3710220336914063,3.447785186767578,2.3699974511436617,0.3267957001692308
918,40.59,1.3466766357421875,3.5660118103027343,2.571312786030556,-0.10812058328666344
919,40.63,1.2514801025390625,3.636128234863281,1.9910530229288488,0.8071883898100445
920,40.67,1.16937255859375,3.7052070617675783,1.7230885353869532,0.32257747855554336
921,40.7,1.0256805419921875,3.8334068298339843,2.777920238435663,1.541049690186966
922,40.74,0.8951766967773438,3.9183670043945313,2.2632293667996692,1.3083796445252664
923,40.77,0.8296646118164063,3.9828330993652346,2.0265835025302543,0.5651325298324865
924,40.8,0.6672653198242188,4.020175170898438,1.6987276169167742,1.8263253693809742
925,40.83,0.5608795166015625,4.066313171386719,1.823081635951144,1.1590302080495674
926,40.87,0.418450927734375,4.126118469238281,1.9903640900067938,1.5990604654214264
927,40.9,0.2646270751953125,4.154255676269531,1.62475045570869,1.8427310942849986
928,40.93,0.1387725830078125,4.183563232421875,1.6484027334803537,1.531655527348377
929,40.96,0.04980010986328125,4.193424224853516,1.4026053984549116,1.0320685488788865
930,40.99,-0.0604827880859375,4.181607055664062,1.1219076689455376,1.489766049202148
931,41.03,-0.1617645263671875,4.155882263183594,0.9403934907814726,1.3571413245911015
932,41.07,-0.24285736083984374,4.109821319580078,0.8969739913624704,0.7376013411705942
933,41.11,-0.34521636962890623,4.096263885498047,1.085519784886589,1.3859639216976538
934,41.14,-0.40671844482421876,4.033721923828125,0.5231536616963364,0.8281520443636136
935,41.17,-0.44504852294921876,3.9819435119628905,0.5276862728323025,0.6475441165242761
936,41.2,-0.51068115234375,3.967577362060547,1.0359685393928062,0.9773601639046712
937,41.23,-0.5302505493164062,3.91231689453125,0.48448521238032655,0.4150157192734884
938,41.27,-0.5521514892578125,3.8855255126953123,0.8554323379810558,0.443091504504749
939,41.3,-0.581195068359375,3.8603981018066404,0.8788395979183156,0.5304316919317165
940,41.34,-0.5853134155273437,3.8289894104003905,0.8372567499906005,0.22447218173564276
941,41.36,-0.5605758666992188,3.7988868713378907,0.6960388992125667,-0.20970069347874973
942,41.39,-0.5426467895507813,3.792646789550781,1.0840082243685771,-0.05797496766913435
943,41.43,-0.5009506225585938,3.7811599731445313,1.014863743948053,-0.3680185978211297
944,41.48,-0.4683013916015625,3.761534881591797,1.0089644123074613,-0.1161716224116751
945,41.51,-0.4472259521484375,3.741893768310547,0.8829726667912323,-0.14431966634123822
946,41.54,-0.36834564208984377,3.725739288330078,0.9395131187126375,-0.8736786198673848
947,41.57,-0.275,3.720774841308594,1.0779387940737941,-1.08325509816701
948,41.6,-0.16912994384765626,3.708055877685547,0.9770758455218673,-1.2721735750827483
949,41.63,-0.03525543212890625,3.706238555908203,1.1128428785682403,-1.663786223261728
950,41.67,0.15,3.6958335876464843,1.0022602692428526,-2.362873327446013
951,41.7,0.229052734375,3.720673370361328,1.469910127432519,-1.1247637862564988
952,41.73,0.42669677734375,3.6968093872070313,0.8703344483441089,-2.3284041705691503
953,41.76,0.5798965454101562,3.686573028564453,0.9860775450969984,-2.2915400732694806
954,41.79,0.7803955078125,3.635431671142578,0.4742305703854059,-2.746855544344276
955,41.83,0.9559066772460938,3.607166290283203,0.7631610241501094,-2.4215628538696934
956,41.87,1.2,3.55,0.6223756222618583,-2.4068935522324355
957,41.91,1.3726348876953125,3.5009498596191406,0.43871091015990327,-2.6491186233671162
958,41.94,1.5533294677734375,3.430458831787109,0.19683455094967517,-2.6677493833963513
959,41.97,1.7263275146484376,3.3948036193847657,0.5791497798394106,-2.7620895540101995
960,42.0,1.897064208984375,3.327867126464844,0.2085146328884514,-2.6523061523407923
961,42.03,2.0041519165039063,3.2645332336425783,0.20813878782250222,-1.9533872737927593
962,42.07,2.079420471191406,3.257872772216797,0.9148922498556878,-1.5785634383021943
963,42.1,2.15291748046875,3.19605712890625,0.20610494304192642,-1.5789044051134735
964,42.13,2.2303192138671877,3.130015563964844,0.20572187369726314,-1.5697827751074989
965,42.16,2.2344985961914063,3.07947998046875,0.26811608392177927,-0.7395059413798143
966,42.19,2.2312698364257812,3.0376663208007812,0.3902825562072117,-0.6415216290229071
967,42.22,2.2261627197265623,3.0208763122558593,0.7155885857755403,-0.6182120558645847
